file,line,type,commit,author,date,time,timezone,datetime,depth,length
src\routes\+page.svelte,31,svelte,ac7ee270,juan1t0,2025-05-21,09:40:57,-03:00,2025-05-21T09:40:57-03:00,0,2
src\routes\+layout.svelte,1,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,7
src\routes\+layout.svelte,2,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,34
src\routes\+layout.svelte,3,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,33
src\routes\+layout.svelte,4,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,5,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,12
src\routes\+layout.svelte,6,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,27
src\routes\+layout.svelte,7,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,39
src\routes\+layout.svelte,8,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,37
src\routes\+layout.svelte,9,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,35
src\routes\+layout.svelte,10,js,ac7ee270,juan1t0,2025-05-21,09:40:57,-03:00,2025-05-21T09:40:57-03:00,0,31
src\routes\+layout.svelte,11,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,56
src\routes\+layout.svelte,12,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,1
src\routes\+layout.svelte,13,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,14,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,30
src\routes\+layout.svelte,15,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,48
src\routes\+layout.svelte,16,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,55
src\routes\+layout.svelte,17,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,18,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,48
src\routes\+layout.svelte,19,js,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,41
src\routes\+layout.svelte,20,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,8
src\routes\+layout.svelte,21,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,22,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,5
src\routes\+layout.svelte,23,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,20
src\routes\+layout.svelte,24,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,4
src\routes\+layout.svelte,25,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,26,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,4
src\routes\+layout.svelte,27,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,17
src\routes\+layout.svelte,28,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,1
src\routes\+layout.svelte,29,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,29
src\routes\+layout.svelte,30,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,26
src\routes\+layout.svelte,31,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,39
src\routes\+layout.svelte,32,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,55
src\routes\+layout.svelte,33,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,34,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,8
src\routes\+layout.svelte,35,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,3
src\routes\+layout.svelte,36,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,6
src\routes\+layout.svelte,37,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,5
src\routes\+layout.svelte,38,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,39,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,27
src\routes\+layout.svelte,40,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,5
src\routes\+layout.svelte,41,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,42,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,34
src\routes\+layout.svelte,43,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,46
src\routes\+layout.svelte,44,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,37
src\routes\+layout.svelte,45,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,35
src\routes\+layout.svelte,46,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,8
src\routes\+layout.svelte,47,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,7
src\routes\+layout.svelte,48,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,49,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,23
src\routes\+layout.svelte,50,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,7
src\routes\+layout.svelte,51,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,52,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,6
src\routes\+layout.svelte,53,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,4
src\routes\+layout.svelte,54,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,40
src\routes\+layout.svelte,55,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,56,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,13
src\routes\+layout.svelte,57,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,18
src\routes\+layout.svelte,58,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,23
src\routes\+layout.svelte,59,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,25
src\routes\+layout.svelte,60,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,61,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,40
src\routes\+layout.svelte,62,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,63,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,64,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,6
src\routes\+layout.svelte,65,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,6
src\routes\+layout.svelte,66,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,21
src\routes\+layout.svelte,67,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,14
src\routes\+layout.svelte,68,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,18
src\routes\+layout.svelte,69,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,14
src\routes\+layout.svelte,70,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,71,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,72,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,14
src\routes\+layout.svelte,73,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,25
src\routes\+layout.svelte,74,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,25
src\routes\+layout.svelte,75,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,40
src\routes\+layout.svelte,76,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,20
src\routes\+layout.svelte,77,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,17
src\routes\+layout.svelte,78,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,79,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,80,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,12
src\routes\+layout.svelte,81,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,25
src\routes\+layout.svelte,82,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,25
src\routes\+layout.svelte,83,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,39
src\routes\+layout.svelte,84,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,20
src\routes\+layout.svelte,85,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,70
src\routes\+layout.svelte,86,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,87,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,88,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,13
src\routes\+layout.svelte,89,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,17
src\routes\+layout.svelte,90,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,9
src\routes\+layout.svelte,91,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,11
src\routes\+layout.svelte,92,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,20
src\routes\+layout.svelte,93,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,8
src\routes\+layout.svelte,94,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\+layout.svelte,95,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,7
src\routes\resume\+page.svelte,1,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,12
src\routes\resume\+page.svelte,2,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,20
src\routes\resume\+page.svelte,3,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,13
src\routes\resume\+page.svelte,4,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,0
src\routes\resume\+page.svelte,5,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,14
src\routes\resume\+page.svelte,6,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,5
src\routes\resume\+page.svelte,7,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,19
src\routes\resume\+page.svelte,8,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,8
src\routes\resume\+page.svelte,9,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,25
src\routes\resume\+page.svelte,10,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,3
src\routes\resume\+page.svelte,11,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,27
src\routes\resume\+page.svelte,12,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,14
src\routes\resume\+page.svelte,13,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,40
src\routes\resume\+page.svelte,14,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,19
src\routes\resume\+page.svelte,15,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,4
src\routes\resume\+page.svelte,16,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,9
src\routes\resume\+page.svelte,17,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,8
src\routes\resume\+page.svelte,18,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,25
src\routes\resume\+page.svelte,19,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,3
src\routes\resume\+page.svelte,20,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,44
src\routes\resume\+page.svelte,21,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,19
src\routes\resume\+page.svelte,22,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,4
src\routes\resume\+page.svelte,23,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,9
src\routes\resume\+page.svelte,24,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,8
src\routes\resume\+page.svelte,25,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,26
src\routes\resume\+page.svelte,26,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,3
src\routes\resume\+page.svelte,27,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,21
src\routes\resume\+page.svelte,28,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,3
src\routes\resume\+page.svelte,29,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,26
src\routes\resume\+page.svelte,30,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,24
src\routes\resume\+page.svelte,31,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,32
src\routes\resume\+page.svelte,32,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,16
src\routes\resume\+page.svelte,33,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,4
src\routes\resume\+page.svelte,34,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,4
src\routes\resume\+page.svelte,35,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,9
src\routes\resume\+page.svelte,36,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,8
src\routes\resume\+page.svelte,37,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,32
src\routes\resume\+page.svelte,38,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,3
src\routes\resume\+page.svelte,39,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,101
src\routes\resume\+page.svelte,40,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,75
src\routes\resume\+page.svelte,41,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,60
src\routes\resume\+page.svelte,42,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,4
src\routes\resume\+page.svelte,43,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,9
src\routes\resume\+page.svelte,44,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,5
src\routes\projects\+page.svelte,1,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,12
src\routes\projects\+page.svelte,2,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,25
src\routes\projects\+page.svelte,3,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,13
src\routes\projects\+page.svelte,4,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,7
src\routes\projects\+page.svelte,5,js,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,41
src\routes\projects\+page.svelte,6,js,ecd6c17d,JuanPablo Andrew Heredia,2025-03-19,00:09:37,-03:00,2025-03-19T00:09:37-03:00,0,41
src\routes\projects\+page.svelte,7,svelte,ecd6c17d,JuanPablo Andrew Heredia,2025-03-19,00:09:37,-03:00,2025-03-19T00:09:37-03:00,0,8
src\routes\projects\+page.svelte,8,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,0
src\routes\projects\+page.svelte,9,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,61
src\routes\projects\+page.svelte,10,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,0
src\routes\projects\+page.svelte,11,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,35
src\routes\projects\+page.svelte,12,svelte,91e61590,JuanPablo Andrew Heredia,2025-03-18,22:36:41,-03:00,2025-03-18T22:36:41-03:00,0,21
src\routes\projects\+page.svelte,13,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,20
src\routes\projects\+page.svelte,14,svelte,ecd6c17d,JuanPablo Andrew Heredia,2025-03-19,00:09:37,-03:00,2025-03-19T00:09:37-03:00,0,18
src\routes\projects\+page.svelte,15,svelte,ecd6c17d,JuanPablo Andrew Heredia,2025-03-19,00:09:37,-03:00,2025-03-19T00:09:37-03:00,0,13
src\routes\projects\+page.svelte,16,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,17
src\routes\projects\+page.svelte,17,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,27
src\routes\projects\+page.svelte,18,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,2
src\routes\projects\+page.svelte,19,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,14
src\routes\projects\+page.svelte,20,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,3
src\routes\projects\+page.svelte,21,svelte,ecd6c17d,JuanPablo Andrew Heredia,2025-03-19,00:09:37,-03:00,2025-03-19T00:09:37-03:00,0,13
src\routes\projects\+page.svelte,22,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,6
src\routes\projects\+page.svelte,23,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,5
src\routes\projects\+page.svelte,24,svelte,a50740bd,JuanPablo Andrew Heredia,2025-03-18,23:36:00,-03:00,2025-03-18T23:36:00-03:00,0,0
src\routes\projects\+page.svelte,25,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,6
src\routes\projects\+page.svelte,26,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,10
src\routes\projects\+page.svelte,27,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,1,25
src\routes\projects\+page.svelte,28,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,1,72
src\routes\projects\+page.svelte,29,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,1,28
src\routes\projects\+page.svelte,30,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,1,27
src\routes\projects\+page.svelte,31,css,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,0
src\routes\projects\+page.svelte,32,svelte,fc6e56ea,Juanpablo Andrew Heredia,2025-04-09,18:54:25,-03:00,2025-04-09T18:54:25-03:00,0,7
src\routes\meta\+page.svelte,1,svelte,ac7ee270,juan1t0,2025-05-21,09:40:57,-03:00,2025-05-21T09:40:57-03:00,0,7
src\routes\meta\+page.svelte,2,js,ac7ee270,juan1t0,2025-05-21,09:40:57,-03:00,2025-05-21T09:40:57-03:00,0,24
src\routes\meta\+page.svelte,3,js,ac7ee270,juan1t0,2025-05-21,09:40:57,-03:00,2025-05-21T09:40:57-03:00,0,32
